# The Common Weakness Enumeration, as the terms a program working in security actually
# writes. A weakness's name is a phrase — improper access control, integer overflow, use
# after free — and a phrase is what a repository outside the domain does not hit by
# accident. Each concept is the weakness's own permalink, so a match cites MITRE's page
# for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the weakness's own name. broader is its ChildOf relation in the research
# view — view 1000, CWE's one hierarchical statement of what is a kind of what — under the
# parent's own name, joined with " | " where more than one parent is stated. kind is the
# abstraction level MITRE states: Pillar, Class, Base, Variant or Compound. altLabel pools
# the publisher's alternate terms. definition is the weakness's own description with its
# line breaks collapsed. NOT CARRIED, and said outright: categories and views — a category
# is a grouping a view draws for navigation, not a weakness.
#
# Source: the CWE 4.13 catalog XML as the OWASP cwe-sdk-javascript repository vendors it,
#   at https://github.com/OWASP/cwe-sdk-javascript/tree/477ff29b8a6fcb0c5e8fe7234f0af736d41c203c,
#   pinned by the blob id that revision holds:
#   8338e6520a20df70ca3f7b8cb7768750a842165f.
# Licence: CWE is copyright The MITRE Corporation, and the CWE Terms of Use at
#   https://cwe.mitre.org/about/termsofuse.html state that CWE is free to use by any
#   organization or individual for any research, development, and/or commercial purposes,
#   under a non-exclusive, royalty-free licence, on condition that MITRE's copyright
#   designation and the licence are reproduced in any copy — which this header and
#   NOTICE.md carry. The archive itself states no terms; the terms were read from MITRE's
#   own page, and this header records that.
# Generated by CweTermsExtraction: 959 weaknesses.
https://cwe.mitre.org/data/definitions/58.html	Path Equivalence: Windows 8.3 Filename		Improper Resolution of Path Equivalence	Variant		The product contains a protection mechanism that restricts access to a long filename on a Windows operating system, but it does not properly restrict access to the equivalent short "8.3" filename.	
https://cwe.mitre.org/data/definitions/580.html	clone() Method Without super.clone()		Improper Control of a Resource Through its Lifetime | Improper Following of Specification by Caller	Variant		The product contains a clone() method that does not call super.clone() to obtain the new object.	
https://cwe.mitre.org/data/definitions/581.html	Object Model Violation: Just One of Equals and Hashcode Defined		Improper Following of Specification by Caller | Incorrect Comparison	Base		The product does not maintain equal hashcodes for equal objects.	
https://cwe.mitre.org/data/definitions/582.html	Array Declared Public, Final, and Static		Exposure of Resource to Wrong Sphere	Variant		The product declares an array public, final, and static, which is not sufficient to prevent the array's contents from being modified.	
https://cwe.mitre.org/data/definitions/583.html	finalize() Method Declared Public		Exposure of Resource to Wrong Sphere	Variant		The product violates secure coding principles for mobile code by declaring a finalize() method public.	
https://cwe.mitre.org/data/definitions/584.html	Return Inside Finally Block		Incorrect Control Flow Scoping	Base		The code has a return statement inside a finally block, which will cause any thrown exception in the try block to be discarded.	
https://cwe.mitre.org/data/definitions/585.html	Empty Synchronized Block		Empty Code Block	Variant		The product contains an empty synchronized block.	
https://cwe.mitre.org/data/definitions/586.html	Explicit Call to Finalize()		Insufficient Adherence to Expected Conventions	Base		The product makes an explicit call to the finalize() method from outside the finalizer.	
https://cwe.mitre.org/data/definitions/587.html	Assignment of a Fixed Address to a Pointer		Use of Invariant Value in Dynamically Changing Context | Reliance on Undefined, Unspecified, or Implementation-Defined Behavior	Variant		The product sets a pointer to a specific address other than NULL or 0.	
https://cwe.mitre.org/data/definitions/588.html	Attempt to Access Child of a Non-structure Pointer		Incorrect Type Conversion or Cast | Reliance on Undefined, Unspecified, or Implementation-Defined Behavior	Variant		Casting a non-structure type to a structure type and accessing a field can lead to memory access errors or data corruption.	
https://cwe.mitre.org/data/definitions/589.html	Call to Non-ubiquitous API		Use of Function with Inconsistent Implementations	Variant		The product uses an API function that does not exist on all versions of the target platform. This could cause portability problems or inconsistencies that allow denial of service or other consequences.	
https://cwe.mitre.org/data/definitions/59.html	Improper Link Resolution Before File Access ('Link Following')	Link Following | insecure temporary file | Zip Slip	Use of Incorrectly-Resolved Name or Reference	Base		The product attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.	
https://cwe.mitre.org/data/definitions/590.html	Free of Memory not on the Heap		Mismatched Memory Management Routines	Variant		The product calls free() on a pointer to memory that was not allocated using associated heap allocation functions such as malloc(), calloc(), or realloc().	
https://cwe.mitre.org/data/definitions/591.html	Sensitive Data Storage in Improperly Locked Memory		Improper Resource Locking	Variant		The product stores sensitive data in memory that is not locked, or that has been incorrectly locked, which might cause the memory to be written to swap files on disk by the virtual memory manager. This can make the data more accessible to external actors.	
https://cwe.mitre.org/data/definitions/592.html	DEPRECATED: Authentication Bypass Issues			Class		This weakness has been deprecated because it covered redundant concepts already described in CWE-287.	
https://cwe.mitre.org/data/definitions/593.html	Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created		Operation on Resource in Wrong Phase of Lifetime | Weak Authentication	Variant		The product modifies the SSL context after connection creation has begun.	
https://cwe.mitre.org/data/definitions/594.html	J2EE Framework: Saving Unserializable Objects to Disk		Improper Adherence to Coding Standards	Variant		When the J2EE container attempts to write unserializable objects to disk there is no guarantee that the process will complete successfully.	
https://cwe.mitre.org/data/definitions/595.html	Comparison of Object References Instead of Object Contents		Comparison Using Wrong Factors	Variant		The product compares object references instead of the contents of the objects themselves, preventing it from detecting equivalent objects.	
https://cwe.mitre.org/data/definitions/596.html	DEPRECATED: Incorrect Semantic Object Comparison			Base		This weakness has been deprecated. It was poorly described and difficult to distinguish from other entries. It was also inappropriate to assign a separate ID solely because of domain-specific considerations. Its closest equivalent is CWE-1023.	
https://cwe.mitre.org/data/definitions/597.html	Use of Wrong Operator in String Comparison		Comparison of Object References Instead of Object Contents | Use of Incorrect Operator	Variant		The product uses the wrong operator when comparing a string, such as using "==" when the .equals() method should be used instead.	
https://cwe.mitre.org/data/definitions/598.html	Use of GET Request Method With Sensitive Query Strings		Insertion of Sensitive Information Into Sent Data	Variant		The web application uses the HTTP GET method to process a request and includes sensitive information in the query string of that request.	
https://cwe.mitre.org/data/definitions/599.html	Missing Validation of OpenSSL Certificate		Improper Certificate Validation	Variant		The product uses OpenSSL and trusts or uses a certificate without using the SSL_get_verify_result() function to ensure that the certificate satisfies all necessary security requirements.	
https://cwe.mitre.org/data/definitions/6.html	J2EE Misconfiguration: Insufficient Session-ID Length		Small Space of Random Values	Variant		The J2EE application is configured to use an insufficient session ID length.	
https://cwe.mitre.org/data/definitions/600.html	Uncaught Exception in Servlet 	Missing Catch Block	Uncaught Exception	Variant		The Servlet does not catch all exceptions, which may reveal sensitive debugging information.	
https://cwe.mitre.org/data/definitions/601.html	URL Redirection to Untrusted Site ('Open Redirect')	Open Redirect | Cross-site Redirect | Cross-domain Redirect	Externally Controlled Reference to a Resource in Another Sphere	Base		A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.	
https://cwe.mitre.org/data/definitions/602.html	Client-Side Enforcement of Server-Side Security		Protection Mechanism Failure	Class		The product is composed of a server that relies on the client to implement a mechanism that is intended to protect the server.	
https://cwe.mitre.org/data/definitions/603.html	Use of Client-Side Authentication		Weak Authentication | Client-Side Enforcement of Server-Side Security	Base		A client/server product performs authentication within client code but not in server code, allowing server-side authentication to be bypassed via a modified client that omits the authentication check.	
https://cwe.mitre.org/data/definitions/605.html	Multiple Binds to the Same Port		Multiple Operations on Resource in Single-Operation Context | Operation on Resource in Wrong Phase of Lifetime	Variant		When multiple sockets are allowed to bind to the same port, other services on that port may be stolen or spoofed.	
https://cwe.mitre.org/data/definitions/606.html	Unchecked Input for Loop Condition		Improper Validation of Specified Quantity in Input	Base		The product does not properly check inputs that are used for loop conditions, potentially leading to a denial of service or other consequences because of excessive looping.	
https://cwe.mitre.org/data/definitions/607.html	Public Static Final Field References Mutable Object		Modification of Assumed-Immutable Data (MAID)	Variant		A public or protected static final field references a mutable object, which allows the object to be changed by malicious code, or accidentally from another package.	
https://cwe.mitre.org/data/definitions/608.html	Struts: Non-private Field in ActionForm Class		Exposure of Resource to Wrong Sphere	Variant		An ActionForm class contains a field that has not been declared private, which can be accessed without using a setter or getter.	
https://cwe.mitre.org/data/definitions/609.html	Double-Checked Locking		Improper Locking	Base		The product uses double-checked locking to access a resource without the overhead of explicit synchronization, but the locking is insufficient.	
https://cwe.mitre.org/data/definitions/61.html	UNIX Symbolic Link (Symlink) Following	Symlink following | symlink vulnerability	Improper Link Resolution Before File Access ('Link Following')	Compound		The product, when opening a file or directory, does not sufficiently account for when the file is a symbolic link that resolves to a target outside of the intended control sphere. This could allow an attacker to cause the product to operate on unauthorized files.	
https://cwe.mitre.org/data/definitions/610.html	Externally Controlled Reference to a Resource in Another Sphere		Improper Control of a Resource Through its Lifetime	Class		The product uses an externally controlled name or reference that resolves to a resource that is outside of the intended control sphere.	
https://cwe.mitre.org/data/definitions/611.html	Improper Restriction of XML External Entity Reference	XXE	Externally Controlled Reference to a Resource in Another Sphere	Base		The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control, causing the product to embed incorrect documents into its output.	
https://cwe.mitre.org/data/definitions/612.html	Improper Authorization of Index Containing Sensitive Information		Exposure of Sensitive Information Through Metadata	Base		The product creates a search index of private or sensitive documents, but it does not properly limit index access to actors who are authorized to see the original information.	
https://cwe.mitre.org/data/definitions/613.html	Insufficient Session Expiration		Operation on a Resource after Expiration or Release	Base		According to WASC, "Insufficient Session Expiration is when a web site permits an attacker to reuse old session credentials or session IDs for authorization."	
https://cwe.mitre.org/data/definitions/614.html	Sensitive Cookie in HTTPS Session Without 'Secure' Attribute		Cleartext Transmission of Sensitive Information	Variant		The Secure attribute for sensitive cookies in HTTPS sessions is not set, which could cause the user agent to send those cookies in plaintext over an HTTP session.	
https://cwe.mitre.org/data/definitions/615.html	Inclusion of Sensitive Information in Source Code Comments		Inclusion of Sensitive Information in Source Code	Variant		While adding general comments is very useful, some programmers tend to leave important data, such as: filenames related to the web application, old links or links which were not meant to be browsed by users, old code fragments, etc.	
https://cwe.mitre.org/data/definitions/616.html	Incomplete Identification of Uploaded File Variables (PHP)		Insufficient Verification of Data Authenticity	Variant		The PHP application uses an old method for processing uploaded files by referencing the four global variables that are set for each file (e.g. $varname, $varname_size, $varname_name, $varname_type). These variables could be overwritten by attackers, causing the application to process unauthorized files.	
https://cwe.mitre.org/data/definitions/617.html	Reachable Assertion	assertion failure	Always-Incorrect Control Flow Implementation	Base		The product contains an assert() or similar statement that can be triggered by an attacker, which leads to an application exit or other behavior that is more severe than necessary.	
https://cwe.mitre.org/data/definitions/618.html	Exposed Unsafe ActiveX Method		Exposed Dangerous Method or Function	Variant		An ActiveX control is intended for use in a web browser, but it exposes dangerous methods that perform actions that are outside of the browser's security model (e.g. the zone or domain).	
https://cwe.mitre.org/data/definitions/619.html	Dangling Database Cursor ('Cursor Injection')	Cursor Injection	Transmission of Private Resources into a New Sphere ('Resource Leak')	Base		If a database cursor is not closed properly, then it could become accessible to other users while retaining the same privileges that were originally assigned, leaving the cursor "dangling."	
https://cwe.mitre.org/data/definitions/62.html	UNIX Hard Link		Improper Link Resolution Before File Access ('Link Following')	Variant		The product, when opening a file or directory, does not sufficiently account for when the name is associated with a hard link to a target that is outside of the intended control sphere. This could allow an attacker to cause the product to operate on unauthorized files.	
https://cwe.mitre.org/data/definitions/620.html	Unverified Password Change		Weak Authentication	Base		When setting a new password for a user, the product does not require knowledge of the original password, or using another form of authentication.	
https://cwe.mitre.org/data/definitions/621.html	Variable Extraction Error	Variable overwrite	Improper Control of Dynamically-Identified Variables	Variant		The product uses external input to determine the names of variables into which information is extracted, without verifying that the names of the specified variables are valid. This could cause the program to overwrite unintended variables.	
https://cwe.mitre.org/data/definitions/622.html	Improper Validation of Function Hook Arguments		Improper Input Validation	Variant		The product adds hooks to user-accessible API functions, but it does not properly validate the arguments. This could lead to resultant vulnerabilities.	
https://cwe.mitre.org/data/definitions/623.html	Unsafe ActiveX Control Marked Safe For Scripting		Privilege Defined With Unsafe Actions	Variant		An ActiveX control is intended for restricted use, but it has been marked as safe-for-scripting.	
https://cwe.mitre.org/data/definitions/624.html	Executable Regular Expression Error		Improper Neutralization of Special Elements used in a Command ('Command Injection')	Base		The product uses a regular expression that either (1) contains an executable component with user-controlled inputs, or (2) allows a user to enable execution by inserting pattern modifiers.	
https://cwe.mitre.org/data/definitions/625.html	Permissive Regular Expression		Incorrect Regular Expression	Base		The product uses a regular expression that does not sufficiently restrict the set of allowed values.	
https://cwe.mitre.org/data/definitions/626.html	Null Byte Interaction Error (Poison Null Byte)		Improper Neutralization of Input Terminators | Interpretation Conflict	Variant		The product does not properly handle null bytes or NUL characters when passing data between different representations or components.	
https://cwe.mitre.org/data/definitions/627.html	Dynamic Variable Evaluation	Dynamic evaluation	Improper Control of Dynamically-Identified Variables	Variant		In a language where the user can influence the name of a variable at runtime, if the variable names are not controlled, an attacker can read or write to arbitrary variables, or access arbitrary functions.	
https://cwe.mitre.org/data/definitions/628.html	Function Call with Incorrectly Specified Arguments		Improper Following of Specification by Caller	Base		The product calls a function, procedure, or routine with arguments that are not correctly specified, leading to always-incorrect behavior and resultant weaknesses.	
https://cwe.mitre.org/data/definitions/636.html	Not Failing Securely ('Failing Open')	Failing Open	Violation of Secure Design Principles | Improper Handling of Exceptional Conditions	Class		When the product encounters an error condition or failure, its design requires it to fall back to a state that is less secure than other options that are available, such as selecting the weakest encryption algorithm or using the most permissive access control restrictions.	
https://cwe.mitre.org/data/definitions/637.html	Unnecessary Complexity in Protection Mechanism (Not Using 'Economy of Mechanism')	Unnecessary Complexity	Violation of Secure Design Principles	Class		The product uses a more complex mechanism than necessary, which could lead to resultant weaknesses when the mechanism is not correctly understood, modeled, configured, implemented, or used.	
https://cwe.mitre.org/data/definitions/638.html	Not Using Complete Mediation		Violation of Secure Design Principles | Missing Authorization	Class		The product does not perform access checks on a resource every time the resource is accessed by an entity, which can create resultant weaknesses if that entity's rights or privileges change over time.	
https://cwe.mitre.org/data/definitions/639.html	Authorization Bypass Through User-Controlled Key	Insecure Direct Object Reference / IDOR | Broken Object Level Authorization / BOLA | Horizontal Authorization	Incorrect Authorization	Base		The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.	
https://cwe.mitre.org/data/definitions/64.html	Windows Shortcut Following (.LNK)	Windows symbolic link following | symlink	Improper Link Resolution Before File Access ('Link Following')	Variant		The product, when opening a file or directory, does not sufficiently handle when the file is a Windows shortcut (.LNK) whose target is outside of the intended control sphere. This could allow an attacker to cause the product to operate on unauthorized files.	
https://cwe.mitre.org/data/definitions/640.html	Weak Password Recovery Mechanism for Forgotten Password		Weak Authentication	Base		The product contains a mechanism for users to recover or change their passwords without knowing the original password, but the mechanism is weak.	
https://cwe.mitre.org/data/definitions/641.html	Improper Restriction of Names for Files and Other Resources		Improper Control of Resource Identifiers ('Resource Injection')	Base		The product constructs the name of a file or other resource using input from an upstream component, but it does not restrict or incorrectly restricts the resulting name.	
https://cwe.mitre.org/data/definitions/642.html	External Control of Critical State Data		Exposure of Resource to Wrong Sphere	Class		The product stores security-critical state information about its users, or the product itself, in a location that is accessible to unauthorized actors.	
https://cwe.mitre.org/data/definitions/643.html	Improper Neutralization of Data within XPath Expressions ('XPath Injection')	XPath Injection	Improper Neutralization of Special Elements in Data Query Logic | XML Injection (aka Blind XPath Injection)	Base		The product uses external input to dynamically construct an XPath expression used to retrieve data from an XML database, but it does not neutralize or incorrectly neutralizes that input. This allows an attacker to control the structure of the query.	
https://cwe.mitre.org/data/definitions/644.html	Improper Neutralization of HTTP Headers for Scripting Syntax		Improper Encoding or Escaping of Output	Variant		The product does not neutralize or incorrectly neutralizes web scripting syntax in HTTP headers that can be used by web browser components that can process raw headers, such as Flash.	
https://cwe.mitre.org/data/definitions/645.html	Overly Restrictive Account Lockout Mechanism		Improper Authentication	Base		The product contains an account lockout protection mechanism, but the mechanism is too restrictive and can be triggered too easily, which allows attackers to deny service to legitimate users by causing their accounts to be locked out.	
https://cwe.mitre.org/data/definitions/646.html	Reliance on File Name or Extension of Externally-Supplied File		Insufficient Verification of Data Authenticity	Variant		The product allows a file to be uploaded, but it relies on the file name or extension of the file to determine the appropriate behaviors. This could be used by attackers to cause the file to be misclassified and processed in a dangerous fashion.	
https://cwe.mitre.org/data/definitions/647.html	Use of Non-Canonical URL Paths for Authorization Decisions		Incorrect Authorization	Variant		The product defines policy namespaces and makes authorization decisions based on the assumption that a URL is canonical. This can allow a non-canonical URL to bypass the authorization.	
https://cwe.mitre.org/data/definitions/648.html	Incorrect Use of Privileged APIs		Improper Privilege Management	Base		The product does not conform to the API requirements for a function call that requires extra privileges. This could allow attackers to gain privileges by causing the function to be called incorrectly.	
https://cwe.mitre.org/data/definitions/649.html	Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking		Insufficient Verification of Data Authenticity	Base		The product uses obfuscation or encryption of inputs that should not be mutable by an external actor, but the product does not use integrity checks to detect if those inputs have been modified.	
https://cwe.mitre.org/data/definitions/65.html	Windows Hard Link		Improper Link Resolution Before File Access ('Link Following')	Variant		The product, when opening a file or directory, does not sufficiently handle when the name is associated with a hard link to a target that is outside of the intended control sphere. This could allow an attacker to cause the product to operate on unauthorized files.	
https://cwe.mitre.org/data/definitions/650.html	Trusting HTTP Permission Methods on the Server Side		Interpretation Conflict	Variant		The server contains a protection mechanism that assumes that any URI that is accessed using HTTP GET will not cause a state change to the associated resource. This might allow attackers to bypass intended access restrictions and conduct resource modification and deletion attacks, since some applications allow GET to modify state.	
https://cwe.mitre.org/data/definitions/651.html	Exposure of WSDL File Containing Sensitive Information		Insertion of Sensitive Information into Externally-Accessible File or Directory	Variant		The Web services architecture may require exposing a Web Service Definition Language (WSDL) file that contains information on the publicly accessible services and how callers of these services should interact with them (e.g. what parameters they expect and what types they return).	
https://cwe.mitre.org/data/definitions/652.html	Improper Neutralization of Data within XQuery Expressions ('XQuery Injection')	XQuery Injection	Improper Neutralization of Special Elements in Data Query Logic | XML Injection (aka Blind XPath Injection)	Base		The product uses external input to dynamically construct an XQuery expression used to retrieve data from an XML database, but it does not neutralize or incorrectly neutralizes that input. This allows an attacker to control the structure of the query.	
https://cwe.mitre.org/data/definitions/653.html	Improper Isolation or Compartmentalization	Separation of Privilege	Violation of Secure Design Principles | Protection Mechanism Failure	Base		The product does not properly compartmentalize or isolate functionality, processes, or resources that require different privilege levels, rights, or permissions.	
https://cwe.mitre.org/data/definitions/654.html	Reliance on a Single Factor in a Security Decision	Separation of Privilege	Violation of Secure Design Principles | Protection Mechanism Failure	Base		A protection mechanism relies exclusively, or to a large extent, on the evaluation of a single condition or the integrity of a single object or entity in order to make a decision about granting access to restricted resources or functionality.	
https://cwe.mitre.org/data/definitions/655.html	Insufficient Psychological Acceptability		Violation of Secure Design Principles | Protection Mechanism Failure	Class		The product has a protection mechanism that is too difficult or inconvenient to use, encouraging non-malicious users to disable or bypass the mechanism, whether by accident or on purpose.	
https://cwe.mitre.org/data/definitions/656.html	Reliance on Security Through Obscurity	Never Assuming your secrets are safe	Violation of Secure Design Principles | Protection Mechanism Failure	Class		The product uses a protection mechanism whose strength depends heavily on its obscurity, such that knowledge of its algorithms or key data is sufficient to defeat the mechanism.	
https://cwe.mitre.org/data/definitions/657.html	Violation of Secure Design Principles		Improper Adherence to Coding Standards	Class		The product violates well-established principles for secure design.	
https://cwe.mitre.org/data/definitions/66.html	Improper Handling of File Names that Identify Virtual Resources		Use of Incorrectly-Resolved Name or Reference	Base		The product does not handle or incorrectly handles a file name that identifies a "virtual" resource that is not directly specified within the directory that is associated with the file name, causing the product to perform file-based operations on a resource that is not a file.	
https://cwe.mitre.org/data/definitions/662.html	Improper Synchronization		Improper Control of a Resource Through its Lifetime | Insufficient Control Flow Management	Class		The product utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.	
https://cwe.mitre.org/data/definitions/663.html	Use of a Non-reentrant Function in a Concurrent Context		Improper Synchronization	Base		The product calls a non-reentrant function in a concurrent context in which a competing code sequence (e.g. thread or signal handler) may have an opportunity to call the same function or otherwise influence its state.	
https://cwe.mitre.org/data/definitions/664.html	Improper Control of a Resource Through its Lifetime			Pillar		The product does not maintain or incorrectly maintains control over a resource throughout its lifetime of creation, use, and release.	
https://cwe.mitre.org/data/definitions/665.html	Improper Initialization		Improper Control of a Resource Through its Lifetime	Class		The product does not initialize or incorrectly initializes a resource, which might leave the resource in an unexpected state when it is accessed or used.	
https://cwe.mitre.org/data/definitions/666.html	Operation on Resource in Wrong Phase of Lifetime		Improper Control of a Resource Through its Lifetime	Class		The product performs an operation on a resource at the wrong phase of the resource's lifecycle, which can lead to unexpected behaviors.	
https://cwe.mitre.org/data/definitions/667.html	Improper Locking		Improper Synchronization	Class		The product does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors.	
https://cwe.mitre.org/data/definitions/668.html	Exposure of Resource to Wrong Sphere		Improper Control of a Resource Through its Lifetime	Class		The product exposes a resource to the wrong control sphere, providing unintended actors with inappropriate access to the resource.	
https://cwe.mitre.org/data/definitions/669.html	Incorrect Resource Transfer Between Spheres		Improper Control of a Resource Through its Lifetime	Class		The product does not properly transfer a resource/behavior to another sphere, or improperly imports a resource/behavior from another sphere, in a manner that provides unintended control over that resource.	
https://cwe.mitre.org/data/definitions/67.html	Improper Handling of Windows Device Names		Improper Handling of File Names that Identify Virtual Resources	Variant		The product constructs pathnames from user input, but it does not handle or incorrectly handles a pathname containing a Windows device name such as AUX or CON. This typically leads to denial of service or an information exposure when the application attempts to process the pathname as a regular file.	
https://cwe.mitre.org/data/definitions/670.html	Always-Incorrect Control Flow Implementation		Insufficient Control Flow Management	Class		The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated.	
https://cwe.mitre.org/data/definitions/671.html	Lack of Administrator Control over Security		Violation of Secure Design Principles	Class		The product uses security features in a way that prevents the product's administrator from tailoring security settings to reflect the environment in which the product is being used. This introduces resultant weaknesses or prevents it from operating at a level of security that is desired by the administrator.	
https://cwe.mitre.org/data/definitions/672.html	Operation on a Resource after Expiration or Release		Operation on Resource in Wrong Phase of Lifetime	Class		The product uses, accesses, or otherwise operates on a resource after that resource has been expired, released, or revoked.	
https://cwe.mitre.org/data/definitions/673.html	External Influence of Sphere Definition		Improper Control of a Resource Through its Lifetime	Class		The product does not prevent the definition of control spheres from external actors.	
https://cwe.mitre.org/data/definitions/674.html	Uncontrolled Recursion	Stack Exhaustion	Excessive Iteration	Class		The product does not properly control the amount of recursion that takes place, consuming excessive resources, such as allocated memory or the program stack.	
https://cwe.mitre.org/data/definitions/675.html	Multiple Operations on Resource in Single-Operation Context		Improper Following of Specification by Caller	Class		The product performs the same operation on a resource two or more times, when the operation should only be applied once.	
https://cwe.mitre.org/data/definitions/676.html	Use of Potentially Dangerous Function		Use of Prohibited Code	Base		The product invokes a potentially dangerous function that could introduce a vulnerability if it is used incorrectly, but the function can also be used safely.	
https://cwe.mitre.org/data/definitions/680.html	Integer Overflow to Buffer Overflow		Integer Overflow or Wraparound	Compound		The product performs a calculation to determine how much memory to allocate, but an integer overflow can occur that causes less memory to be allocated than expected, leading to a buffer overflow.	
https://cwe.mitre.org/data/definitions/681.html	Incorrect Conversion between Numeric Types		Incorrect Type Conversion or Cast	Base		When converting from one data type to another, such as long to integer, data can be omitted or translated in a way that produces unexpected values. If the resulting values are used in a sensitive context, then dangerous behaviors may occur.	
https://cwe.mitre.org/data/definitions/682.html	Incorrect Calculation			Pillar		The product performs a calculation that generates incorrect or unintended results that are later used in security-critical decisions or resource management.	
https://cwe.mitre.org/data/definitions/683.html	Function Call With Incorrect Order of Arguments		Function Call with Incorrectly Specified Arguments	Variant		The product calls a function, procedure, or routine, but the caller specifies the arguments in an incorrect order, leading to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/684.html	Incorrect Provision of Specified Functionality		Improper Adherence to Coding Standards	Class		The code does not function according to its published specifications, potentially leading to incorrect usage.	
https://cwe.mitre.org/data/definitions/685.html	Function Call With Incorrect Number of Arguments		Function Call with Incorrectly Specified Arguments	Variant		The product calls a function, procedure, or routine, but the caller specifies too many arguments, or too few arguments, which may lead to undefined behavior and resultant weaknesses.	
https://cwe.mitre.org/data/definitions/686.html	Function Call With Incorrect Argument Type		Function Call with Incorrectly Specified Arguments	Variant		The product calls a function, procedure, or routine, but the caller specifies an argument that is the wrong data type, which may lead to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/687.html	Function Call With Incorrectly Specified Argument Value		Function Call with Incorrectly Specified Arguments	Variant		The product calls a function, procedure, or routine, but the caller specifies an argument that contains the wrong value, which may lead to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/688.html	Function Call With Incorrect Variable or Reference as Argument		Function Call with Incorrectly Specified Arguments	Variant		The product calls a function, procedure, or routine, but the caller specifies the wrong variable or reference as one of the arguments, which may lead to undefined behavior and resultant weaknesses.	
https://cwe.mitre.org/data/definitions/689.html	Permission Race Condition During Resource Copy		Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	Compound		The product, while copying or cloning a resource, does not set the resource's permissions or access control until the copy is complete, leaving the resource exposed to other spheres while the copy is taking place.	
https://cwe.mitre.org/data/definitions/69.html	Improper Handling of Windows ::DATA Alternate Data Stream		Improper Handling of File Names that Identify Virtual Resources	Variant		The product does not properly prevent access to, or detect usage of, alternate data streams (ADS).	
https://cwe.mitre.org/data/definitions/690.html	Unchecked Return Value to NULL Pointer Dereference		Unchecked Return Value	Compound		The product does not check for an error after calling a function that can return with a NULL pointer if the function fails, which leads to a resultant NULL pointer dereference.	
https://cwe.mitre.org/data/definitions/691.html	Insufficient Control Flow Management			Pillar		The code does not sufficiently manage its control flow during execution, creating conditions in which the control flow can be modified in unexpected ways.	
https://cwe.mitre.org/data/definitions/692.html	Incomplete Denylist to Cross-Site Scripting		Incomplete List of Disallowed Inputs	Compound		The product uses a denylist-based protection mechanism to defend against XSS attacks, but the denylist is incomplete, allowing XSS variants to succeed.	
https://cwe.mitre.org/data/definitions/693.html	Protection Mechanism Failure			Pillar		The product does not use or incorrectly uses a protection mechanism that provides sufficient defense against directed attacks against the product.	
https://cwe.mitre.org/data/definitions/694.html	Use of Multiple Resources with Duplicate Identifier		Improper Control of Resource Identifiers ('Resource Injection') | Improper Following of Specification by Caller	Base		The product uses multiple resources that can have the same identifier, in a context in which unique identifiers are required.	
https://cwe.mitre.org/data/definitions/695.html	Use of Low-Level Functionality		Improper Following of Specification by Caller	Base		The product uses low-level functionality that is explicitly prohibited by the framework or specification under which the product is supposed to operate.	
https://cwe.mitre.org/data/definitions/696.html	Incorrect Behavior Order		Insufficient Control Flow Management	Class		The product performs multiple related behaviors, but the behaviors are performed in the wrong order in ways which may produce resultant weaknesses.	
https://cwe.mitre.org/data/definitions/697.html	Incorrect Comparison			Pillar		The product compares two entities in a security-relevant context, but the comparison is incorrect, which may lead to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/698.html	Execution After Redirect (EAR)	Redirect Without Exit	Incorrect Control Flow Scoping | Always-Incorrect Control Flow Implementation	Base		The web application sends a redirect to another location, but instead of exiting, it executes additional code.	
https://cwe.mitre.org/data/definitions/7.html	J2EE Misconfiguration: Missing Custom Error Page		Missing Custom Error Page	Variant		The default error page of a web application should not display sensitive information about the product.	
https://cwe.mitre.org/data/definitions/703.html	Improper Check or Handling of Exceptional Conditions			Pillar		The product does not properly anticipate or handle exceptional conditions that rarely occur during normal operation of the product.	
https://cwe.mitre.org/data/definitions/704.html	Incorrect Type Conversion or Cast		Improper Control of a Resource Through its Lifetime	Class		The product does not correctly convert an object, resource, or structure from one type to a different type.	
https://cwe.mitre.org/data/definitions/705.html	Incorrect Control Flow Scoping		Insufficient Control Flow Management	Class		The product does not properly return control flow to the proper location after it has completed a task or detected an unusual condition.	
