# The BIAN Service Landscape as a functional taxonomy of what a bank does: service domains,
# the business domain each is stated inside and the business area that holds it, each carrying
# the role definition BIAN states its purpose in and the example of use it states beside it.
# Like every functional taxonomy here it is a distribution to compare against: nobody writes
# AccountReconciliation as a term of art in code.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# broader is the business domain; module is the business area. definition is the role
# definition and the example of use joined, which is what BIAN states about the domain's
# purpose. A domain BIAN states no role definition for is not carried.
#
# Source: BIAN's own published artefacts, one specification file per service domain, at
#   https://github.com/bian-official/artefacts/tree/a928c56e7989492f7214b2bd0ae7b204644efc03,
#   pinned by the SHA-256 ContentDigest states over the specification set:
#   a6eca3a102942b5cc699653f243c24cfe1923f6bb580cd99a9655e38ba49fa19.
# Licence: Apache-2.0, stated in the publisher's own LICENSE file at that revision.
# Generated by BianServiceDomainsExtraction: 319 service domains.
ProductMatching	Product Matching		Sales	service-domain	Customers	The service domain implements a decision service (that might be interactive) to isolate the preferred product(s) for which a customer is eligible in a specific servicing situation. The product selection logic will balance factors including customer indicated desired product type/features, customer type/profile, solicitation/retention/enquiry servicing situation, prevailing campaigns/bank preferred products. The decision logic improves product selection to optimize the customer interaction and support business development Example of use:. A customer servicing representative initiates a product matching dialogue after resolving a disputed payment in favor of the customer, hoping to leverage the positive contact situation to generate additional business opportunities	
ProductPortfolio	Product Portfolio		Product Management	service-domain	Business Development	Maintain a portfolio of view of the bank's products with key product performance data and consolidated activity details to support profitability and performance analysis across the product portfolio Business development review product performance in order to target product design,  marketing, sales, pricing and delivery priorities	
ProductQualityAssurance	Product Quality Assurance		Product Management	service-domain	Business Development	The service domain maintain and execute a portfolio of product quality assurance tests and if appropriate certifications to apply to new and updated production applications. These tests can be applied to any specific aspects of product sales, servicing and fulfillment as might be appropriate Example of use:. Quality assurance tests are applied to evaluate a newly released product processing to determine whether error and issue rates are acceptable and support root cause analysis	
ProductSalesSupport	Product Sales Support		Sales	service-domain	Customers	Provide specialist support advice to customers for products and services on offer An established corporate customer arranges a meeting with a specialist to discuss short term funding options	
ProductServiceAgency	Product Service Agency		External Agency	service-domain	Operations	Maintain contractual and service agreements with transaction related service providers (e.g. legal/tax advisors) The contractual arrangements with an established specialist service provider are reviewed at year end.	
ProductTraining	Product Training		Product Management	service-domain	Business Development	This service domain handles the development and delivery of product specific training across the workforce to schedule and as a requested service. This includes the use of all appropriate media and training mechanisms (on-line, self taught, classroom etc.) Example of use:. A training program is developed and rolled out covering the servicing of an updated product for the customer servicing teams	
ProductionRelease	Production Release		Product Management	service-domain	Business Development	Maintain and apply a comprehensive portfolio of functional and non-functional test evaluation criteria and test utilities for pre-release and in-flight solution quality assurance of production IT systems A major product or service upgrade is tested prior to deployment	
ProductionRiskModels	Production Risk Models		Operational Risk	service-domain	Finance And Risk Management	Develop and refine production risk models to detect possible exposures to procedural failures Financial engineers respond to an analysis of production issues and develop/refine their production risk models to better detect the root cause	
ProductsandServicesDirection	Products and Services Direction		Business Direction	service-domain	Business Management	Develop and communicate product and service policies and adapt in response to changing needs and to practical experience Senior product and service management assess performance and define the policies governing product and service delivery	
ProgramTrading	Program Trading		Market Trading	service-domain	Products	Automated trading of selected structured positions A bank operates a program trading facility	
ProjectFinance	Project Finance		Corporate Banking	service-domain	Products	Provide project financing facilities and associated services A corporate customer is provided with project financing	
PromotionalEvents	Promotional Events		Marketing And Development	service-domain	Business Development	Develop and execute promotional events covering brand development and advertizing. This can include participation in sporting/entertainment events or more general promotional activity Business development reviews market research to select promotional events to sponsor to support the bank brand and enhance market awareness	
PropertyPortfolio	Property Portfolio		Business Direction	service-domain	Business Management	Manage and evaluate the fit to needs and effective utilization of the site/property portfolio for owned and leased properties. Optimize the allocation of business functions/divisions to the building and track and project capacity requirements A new property is acquired and space allocated to business units based on demand	
ProspectCampaignDesign	Prospect Campaign Design		Marketing And Development	service-domain	Business Development	This Service Domain designs and refines prospect campaigns (or integrates designs from external campaign specialists). Prospect campaigns target new customer acquisition and are typically proactive (involving prospect targeting, contact and solicitation). Version numbering is used to track the impact of changes made to campaigns over their usage. A prospect acquisition campaign is updated to provide amended/improved pricing terms that can be offered to targeted prospects poor take-up rate has been detected for the campaign	
ProspectCampaignExecution	Prospect Campaign Execution		Sales	service-domain	Customers	Handle the deployment, execution and on-going refinement of a prospect campaign. This includes many types of proactive prospect acquisition campaigns. The campaign execution process performs the initial selection and confirmation/validation of candidate lists and includes providing critical feedback on the impact of the campaign to the design unit to support re-calibration and refinement of the specification based on practical experience A bank implements a targeted take-one mailshot acquisition campaign to attract additional customers	
ProspectCampaignManagement	Prospect Campaign Management		Marketing And Development	service-domain	Business Development	Oversee the use and assess the coverage and impact of external/prospect campaigns. Direct prospect campaign execution resources to maximize business impact and in response to any identified market opportunities and threats. Oversee campaign design and development activity. Prospect Campaign Management identifies competitor activity that is targeting an untapped market segment. Campaign design is initiated to develop a competitive acquisition campaign to address the threat	
PublicOffering	Public Offering		Corporate Finance	service-domain	Products	Project coordination and execution/ placement of a public offering of corporate equity or debt Corporate finance services provide support to a corporation that has determined to make a public offering to raise funds.	
PublicReferenceDataManagement	Public Reference Data Management		Information Providers	service-domain	Channels	This service domain maintains and provides structured access to standard 'global' reference data and definitions associated with market activity such as currency, country and segment identifiers. These values will typically be externally sourced using market information feeds and distributed using whatever is the appropriate mechanism within the bank Example of use:. The international ISO standard definitions are maintained and applied across production systems of the bank	
QuantModel	Quant Model		Models And Analytics	service-domain	Business Development	Develop and maintain a portfolio of quantitative analysis (quant) models that can be applied in different contexts across the business. A investment manager uses quant models to evaluate a portfolio's holdings and determine an appropriate trading strategy in response to some impactful market event	
QuoteManagement	Quote Management		Market Trading	service-domain	Products	Provide buy sell quotes for traded instruments A market specialist tracks and provides on going buy/sell process for selected securities	
Recruitment	Recruitment		Human Resources	service-domain	Resource Management	Administer candidate identification, selection, evaluation and on-boarding of new employees in coordination with internal management and external recruitment and advisory agencies as necessary (e.g. for background checks) The HR department organizes recruitment drive for open positions in an expanding business unit	
RegulatoryCompliance	Regulatory Compliance		Compliance	service-domain	Finance And Risk Management	This service domain administers the scheduled and ad-hoc application of regulatory checks. This includes interpreting the full range of regulatory requirements governing the bank's operations and determining which regulations apply in specific circumstances across the enterprise. Support and guidelines are provided to activities in the bank that are subject to the regulations and scheduled and ad-hoc checks performed to confirm compliance A new customer's details are passed for regulatory watch list checks. A subsequent transaction is reported for regulatory compliance checks	
RegulatoryReporting	Regulatory Reporting		Compliance	service-domain	Finance And Risk Management	The service domain handles the bank's regulatory reporting obligations. This includes the consolidation and presentation of information in regulatory reports and disclosures and handling the response to regulatory requests for information as part of ongoing regulator relations. It also handles the scheduled consolidation, formatting and delivery of the range of compliance reports including 'on-line' trade reporting and after the event transaction analysis reporting Trading activity is reported to the exchange to comply with regulatory reporting requirements	
RegulatoryandLegalAuthority	Regulatory and Legal Authority		Compliance	service-domain	Finance And Risk Management	This service domain manages the effective relations with regulators, accounting and government agencies. It includes establishing contact, assigning relationship management responsibility, scheduling meetings and briefings as necessary and dealing with ad-hoc issues as they arise Example of use:. The bank's contact with regulators is leveraged to streamline the resolution of compliance issues to the bank's benefit	
RewardPointsAccount	Reward Points Account		Accounting Services	service-domain	Operations	Track/log the allocation and remittance of rewards points. The service domain acts as a transaction log similar where the instrument is not subject to interest considerations (as with cash) but may have a finite life-time with expiry dates on reward points Example of use:. A customer transaction that generates reward points is captured on the log, resulting in an increase in their available point balance	
RewardPointsAwardsAndRedemption	Reward Points Awards And Redemption		Operational Services	service-domain	Operations	This service domain handles the allocation and redemption of rewards points for customer transaction activity. In order to determine the reward point transaction and apply associated costs the service domain will access reward point arrangement agreements with the customers, merchants and related rewards programs. Note that the interactions between reward programs can be quite complex when 3rd party reward programs are integrated with the bank's own reward programs Example of use:. A customer redeems bank reward points in order to finance a purchase with a bank associated vendor for air travel. The financial transaction engages the service domain in order to determine redemption requirements and associated payment requirements	
SalesProduct	Sales Product		Consumer Banking	service-domain	Products	A sales product defines specific constraints and terms that augment the features of the base product it 'wraps'. It is used to support customization or core products to address specific market needs and opportunities with more  narrowly targeted products A bank packages its Current Account product with features suited to students as part of a prospect campaign	
SalesProductAgreement	Sales Product Agreement		Relationship Management	service-domain	Customers	The Sales Product Agreement service domain captures and maintains the legal terms and conditions in force for a sold product. The product specific terms and conditions are subordinate to the terms of the customer master agreement that is maintained by the Customer Agreement service domain. The product contractual terms and conditions influence product and service fulfillment for example by defining applicable fees/rates/penalties and selected features/options. Note that there can be other product configuration features that are not contractually binding - these features are maintained in the associated product/service fulfillment service domain directly An established customer completes the application process for a new lending product and a new sales product agreement is established	
SavingsAccount	Savings Account		Loans and Deposits	service-domain	Products	The savings account product may share many features with a standard bank current account (e.g. standing orders, direct debits, payments and deposit services) with some constraints/limitations. There can be restrictions on the amount and frequency of withdrawals with an associated fee/penalty structure to offset higher interest benefits. Sweep mechanisms linked to other products (current account) can also be supported. A customer transfers money from a current account to savings account in order to obtain a better rate of interest.	
SecuritiesDeliveryAndReceiptManagement	Securities Delivery And Receipt Management		Market Operations	service-domain	Products	Initiate settlement transactions and track to completion The settlement of trades results in several clearing transactions for securities and cash exchanged	
SecuritiesFailsProcessing	Securities Fails Processing		Market Operations	service-domain	Products	Capture, diagnose, resolve and report on securities related issues and transaction failures The details for an executed trade are rejected by the counterparty. The back office has to work through the trade details to identify the source of the error obtain the agreement for the resolution and make the necessary changes to the trade and trade reporting	
SecuritiesPositionKeeping	Securities Position Keeping		Accounting Services	service-domain	Operations	Maintain a log of securities transactions for investment account management information, tracking and reconciliation purposes. The facility simply maintains transaction activity details for a collection of instruments, which includes dividend and other corporate action related actions where appropriate. The transaction log is used to maintain the holding positions Example of use:. An investment account is set up for a customer and the underlying securities position keeping facility is initialized to track subsequent transactions	
SecurityAdvisory	Security Advisory		Corporate Services	service-domain	Business Management	Provide specialist security advice and guidance for line management and projects as needed to ensure security arrangements across the organization Specialist security advice is sought for a major project	
SecurityAssurance	Security Assurance		Corporate Services	service-domain	Business Management	Maintain and apply a portfolio of security assurance checks, target selective assurance tests to ensure security countermeasures are in place and appropriate A security check of a new product operation is performed considering multiple threat categories	
SegmentDirection	Segment Direction		Marketing And Development	service-domain	Business Development	Define, implement, track and assess the business performance goals for defined market segments. This perspective supports a particular organizational structure where enterprise strategies and plans are aligned to market segments (often in addition to product divisions) Corporate direction notifies segment leadership of changed goals and priorities that impact their activity	
ServiceProduct	Service Product		Consumer Banking	service-domain	Products	Represent the general facility at the core of the consumer and small business banking activity. The fulfillment will focus on the pricing of the Service Product resulting in fees , charges, and equivalents such as bonus points Services such as tax consulting, fees for research information, advisory services	
ServicingActivityAnalysis	Servicing Activity Analysis		Channel Management	service-domain	Business Development	Analyze customer servicing position activity, including teller, case/contact center traffic and VoIP activity. Analysis includes captured call/channel/device type, activity, onward routing and resolution decisions for operational and procedural insights and facility/process and training improvement (Root Cause Analysis) Contact center management reviews servicing activity analysis in order to identify areas where additional training and guidance is needed to improve the customer experience	
ServicingEventHistory	Servicing Event History		Servicing	service-domain	Channels	The Servicing Event History service domain captures the details of servicing activity to support root cause analysis. The information captured can include summary details of the servicing activity, product access details and click-stream/voice records as necessary. The captured detail can be analyzed for staff assessment and training and to support procedural refinements A servicing contact is concluded and the contact details and result is captured. In cases the call is recorded	
ServicingIssue	Servicing Issue		Servicing	service-domain	Channels	Capture, track, resolve and report on customer servicing issues - note this excludes contacts that are resolved and cases that are raised. Issues are actions requiring some kind of follow-up by the contact service representative (CSR) A customer requests that the CSR arranges for marketing materials to be sent out - an action for which no standard case processing is available	
ServicingMandate	Servicing Mandate		Customer Care	service-domain	Customers	The Servicing Mandate service domain maintains an agreement between the bank and an external party that governs/constrains the allowed access given to the bank's products and services. This access permission can be defined at two levels - overall for the service provider and at a more detailed level as applied to a specific customer. A third party provider has accessed the bank on behalf of a customer to initiate payment for a purchased product. The bank checks that the service provider is permitted to perform payments in general and whether there are specific constrains for this customer	
ServicingOrder	Servicing Order		Customer Care	service-domain	Customers	The Servicing Order service domain handles the processing of a request that may impact multiple products and services and may involve processing cycles/steps and possibly have associated fees/charges. There can be several types of standard 'servicing order' defined for selection as appropriate. A servicing order can be initiated by a customer directly or may be requested on their behalf by an authorized third party service provider. If the request is made by a third party service provider on behalf of a customer the process can include a check that the associated permissions/mandates are in place A customer changes address and requests that all of their product and service arrangements are updated	
SessionDialogue	Session Dialogue		Cross Channel	service-domain	Channels	The customer contact dialogue handling capability can provide highly structured orchestration to streamline a customer interaction by consolidating and presenting customer related data in context. It can also use the session to gather additional customer intelligence. In a more advance implementation the customer interaction capabilities can be integrated into an automated self/service context in addition to the more conventional assisted service model. The structured customer dialogue can include tasks to check for other business activities that can be built into the exchange for example, delivering pending communications, sales/marketing attempts, capturing intelligence/triggers, updating relationship status/details, product fulfillment (such as synchronizing customer-side data). The facility can be designed to support multi-channel/multi-device deployments A customer dials into the contact center with a current account balance request. The customer identity is checked by the servicing representative (using a Party Profile Service Domain call). After the customer initial query has been addressed the dialogue is structured to attempt a sales pitch for an internal campaign that the customer has been pre-approved for as flagged in their Party Profile record	
SettlementObligationManagement	Settlement Obligation Management		Clearing And Settlement	service-domain	Operations	Orchestrate the clearing and settlement of market transactions A collection of market trades are cleared and settled. Counterparty specific SSIs are referenced in the process	
SiteAdministration	Site Administration		Buildings And Equipment	service-domain	Resource Management	Oversee the configuration and assignment of committed space and facilities to business units to optimize facility leverage and meet business space requirements. Manage the assignment of access rights and security tags etc. to staff as necessary for access control A business unit moves into a new location requiring that space and equipment be configured and suitable access controls and space assignments made	
SiteOperations	Site Operations		Buildings And Equipment	service-domain	Resource Management	Operate the day to day access and maintenance of work locations, including site access and environment security, assignable space and equipment allocation, facility/utility assurance and cleaning services coordination A day in the life of a site, administering access, allocating bookable space and overseeing maintenance and repair work	
SpecialPricingConditions	Special Pricing Conditions		Sales	service-domain	Customers	This service domain allows the bank to apply special pricing terms and conditions that override standard price calculations. These override facilities are to be used in specific situations where a bank level decision is taken to amend prices or pricing terms in response to some major event or business development action Example of use:. The bank suspends certain product fees during a major brand awareness campaign	
StandingOrder	Standing Order		Loans and Deposits	service-domain	Products	Customers can issue standing orders to the bank. In most cases this is for the execution of a periodical payment, but there are other standing instructions like, sweeping balances at end of month, topping off excess funds for a current account, etc. All Standing Orders have a certain periodicity. The Standing Order Service Domain is responsible for generating payment orders on each due date. - A customer issues a standing order for his or her monthly apartment rent amount to be paid to the landlord.. - A customer issues an instruction for any balance amount above 5,000 on his current account to be transferred to his savings account at EOD.	
StockLendingandRepos	Stock Lending and Repos		Market Trading	service-domain	Products	Orchestrate stock lending and repurchase agreement (repo) transactions A bank lends stock under a repo transaction to cover a short position	
SubCustodianAgreement	Sub Custodian Agreement		External Agency	service-domain	Operations	Maintain sub custodian agreement terms and track and report on sub custodian activity An equity sale involves updating scrip maintained by a sub custodian	
SuitabilityChecking	Suitability Checking		Market Trading	service-domain	Products	Confirm that all involved counterparties are suitable for a proposed market trade. The checks address regulatory requirements to ensure involved parties are suitably qualified/knowledgeable to participate in the type of trading activity (e.g. in the US suitability is defined by FINRA Rule 2111) An investment manager confirms that a proposed investment meets suitability requirements for the customer	
SyndicateManagement	Syndicate Management		External Agency	service-domain	Operations	Manage the membership and administration of syndicates in compliance with the agreed charter and operating agreement A project funding initiative assembles a syndicate of investors	
SyndicatedLoan	Syndicated Loan		Loans and Deposits	service-domain	Products	This service domain fulfills a syndicated loan, including the coordination with syndicate members and clarification/administration of their obligations under the arrangement. It is assumed the bank is acting as the syndicate lead in this arrangement, coordinating with other lending banks in the syndicate in order to manage the transfer of funds. The syndicated loan can be for a single amount or be implemented as a more general loan facility that the customer can draw upon over its term. Note that initial customer offer processing may have covered many of these tasks informally, but once the syndicated loan initiation is made more formal syndicate arrangements must be established as an aspect of fulfillment handled here Example of use:. A major corporate customer obtains a syndicated loan to finance a major project and the bank arranges to distribute the loan with several other interested banks to share the loan exposure	
SystemDeployment	System Deployment		Platform Operations	service-domain	Resource Management	Plan and execute the production roll-out of new and enhanced systems solutions, including pre-planning, training, acceptance testing and production cutover and adoption support A new version of a production system is rolled out, with the pre-cutover alignment, training and facility set up in advance of the roll-out	
SystemDevelopment	System Development		Solution Development	service-domain	Business Development	Manage and execute the multi-threaded development of application solutions spanning bespoke development and commercial package integration A new product design results in the need to extend functionality on existing product fulfillment applications	
SystemsAdministration	Systems Administration		Solution Development	service-domain	Business Development	Administer the installation, maintenance and configuration of computer systems, monitoring system performance and troubleshooting production issues. Also asses and ensuring the security and performance of systems, covering both licensed and owned technology for the complete range of hardware and software/middleware technology deployed throughout development and production activities within the bank. Oversee decommissioning and disposal of obsolete equipment Example of use:. Newly acquired hardware is purchased, registered and assigned for deployment to meet pre-approved production capacity requirements	
SystemsAssurance	Systems Assurance		Platform Operations	service-domain	Resource Management	Orchestrate scheduled maintenance, installation/upgrades and repairs/fixes or the IT infrastructure and production platforms A new operating system release for desktop systems is worked through production	
SystemsHelpDesk	Systems Help Desk		Platform Operations	service-domain	Resource Management	Operate the online/interactive production help desk and first level support activity. Capture, diagnose and resolve production systems issues and failures. Escalate issues to systems assurance as necessary A user reports a production system problem and is guided through short term resolution by the help desk. A follow up resolution is scheduled for the engineers	
SystemsOperations	Systems Operations		Platform Operations	service-domain	Resource Management	Operate the full suite of production applications. This includes scheduled operations and application data back-up/recovery procedures A product day is executed, including the initiation of key on-line systems during normal scheduled operations	
TermDeposit	Term Deposit		Loans and Deposits	service-domain	Products	A Term Deposit is an agreement between a customer and the bank to place a fixed amount of funds for a fixed amount of time in an interest bearing account. Customers may want to place several amounts in deposit accounts in parallel and over time. In order to avoid renewed negotiations about standard conditions, a customer and the bank may agree on an overal framework agreement for these standard conditions. Under this framework agreement individual Term Deposits can be opened more efficiently. The current Service Domain handles both the individual Term Deposits and the overall framework agreement.. . NB In BIAN demand deposits are seen as Savings Accounts. A corporate customer has a frequent need to to put excess liquidity on an interest bearing account for a shorter (e.g. overnight) or a longer period. The customer negotiates a framework agreement with the bank and if and when needed, instructs the bank to move funds from a Corporate Current Account to a Term Deposit account.	
TradeConfirmationMatching	Trade Confirmation Matching		Market Operations	service-domain	Products	Match buyers to sellers in market trades Trade are matched during the trading session	
TradeFinance	Trade Finance		Trade Banking	service-domain	Products	A collection of services associated with the support of international trade finance (including the coordination of correspondent banks, shipping, customs, lading, warehouse activity alongside financial management - LCs, Guarantees etc. A bank handles the many transactions associated with international trade activity for a corporate customer	
TradeandPriceReporting	Trade and Price Reporting		Market Operations	service-domain	Products	Operate a trade reporting facility as required by market regulation. Capture and transmit trades details to the exchange to an operating schedule Real-time trade reporting is processed during the trading period for the trading function at the bank	
TradingBookOversight	Trading Book Oversight		Market Operations	service-domain	Products	Define and track trading book activity against the established trading rules/entitlements and limits End of day trade analysis consolidates and activity report that highlights trading activity that approaches or breaches position limits. The trades behind the exceptions are included as a basis for assessing the causes for unwanted activity. G	
TradingModels	Trading Models		Models And Analytics	service-domain	Business Development	Manage the development and deployment of trading models to support automatic executions Automated trading activity is initiated	
TransactionAuthorization	Transaction Authorization		Cross Channel	service-domain	Channels	This service domain is used to mitigate transaction risk for interactive product and service access fulfillment and works in collaboration with customer identity authentication services. It analyses recent customer activity in order to detect possible out of pattern/fraudulent behavior and authorizes transactions accordingly. The authorization can be subject to obtaining increased levels of customer authentication by requiring the customer to provide additional proof of identity. A customer payment request from their current account is authorized during an assisted servicing session	
TransactionEngine	Transaction Engine		Clearing And Settlement	service-domain	Operations	The Service Domain provides a utility/background operational support service to orchestrate a schedule of payment transaction and reporting activities for the fulfillment of certain long term instruments or structured facilities. The Service Domain maintains a link to the associated fulfillment Service Domain and the applicable product instance for reporting and processing issues that may arise. The mortgage fulfillment Service Domain delegates repayment processing to the Transaction Engine for its active mortgage product instances	
TravelandExpenses	Travel and Expenses		Human Resources	service-domain	Resource Management	Administer the authorization, booking, payment, recompense and accounting for travel and expenses incurred in the execution of employment activity Monthly expense claims are processed for employees and approved reimbursements booked to payroll.	
TrustServices	Trust Services		Consumer Banking	service-domain	Products	Provide trust services A trust fund is set up on behalf of a parent for their offspring. The parent sets aside cash/assets for the trust. The trust handles the cash/assets until the offspring reaches a certain age.	
Underwriting	Underwriting		Loans and Deposits	service-domain	Products	The underwriting decision considers the ability of the borrower to finance the loan based on their known cash flows and credit worthiness. The underwriting decision refers to specific properties of the proposed loan (amount, term, repayment schedule, collateral etc.), the income and known commitments of the borrower and their credit history with the bank. The decision may factor perceived underwriting risks into the interest rate and/or collateral requirements to obtain approval A corporate loan offer is processed and at the appropriate point an underwriting authorization is requested	
UnitTrustAdministration	Unit Trust Administration		Corporate Finance	service-domain	Products	Administer unit trusts, allocate and rebalance the trust in response to market activity and funds sales and disbursements Changes in the unit trust holding and market conditions trigger trading requests to rebalance the trust	
UtilitiesAdministration	Utilities Administration		Buildings And Equipment	service-domain	Resource Management	Administer the sourcing, service agreements and delivery of site utilities (heat, cooling, water, power etc) Utilities service disruption and recovery is handled at a location	
VirtualAccount	Virtual Account		Corporate Banking	service-domain	Products	A Virtual Account is a bank account that is defined on an underlying real account. It can receive and send payments for the underlying account while behaving towards the outside as a separate account. In a light version it does not have a balance; it can be seen as only a funnel through which funds can move into and out of the underlying account. In a more full version it can have its own balance, but all incoming and outgoing transactions will be mirrored in the underlying real account. A real account can have many Virtual Accounts defined on it. Virtual Accounts based on a Corporate Current Account can for instance mirror the internal accounts of a group parent-subsidiaries structure. Typically the management of the Virtual Accounts is left to the (parent). customer. This implies that the customer will be able to open Virtual Accounts, once it has a Virtual Account agreement with the bank. The bank will be responsible for the correct execution of the customer’s instructions, for the correct validation (including AML and KYC) and for the reporting to the customer and government and central bank.. . The owner of the Corporate Current Account has a Virtual Account agreement with the bank. The persons or companies (typically subsidiaries) in whose names Virtual Accounts run, do not have a contract with the bank (at least not related to the Virtual Account), so they will not be account-holders in the formal sense of the word. Their names are recorded as Account Name and can be used in correspondence and payments.. . Virtual Accounts can be of different types. In a light form they are just funnels through which funds flow into and out of the Corporate Current Account. A light form could typically be used for Payments On Behalf Of (POBO) and Collections On Behalf Of (COBO). In a more complete form Virtual Accounts can have their own balances, for instance in order to calculate interest. The latter may make them look more like sub-accounts.	
WorkforceTraining	Workforce Training		Human Resources	service-domain	Resource Management	Develop and execute a training syllabus covering all general and specific business skills/knowledge requirements and leveraging different training mechanisms and channels as appropriate (classroom, on-line/context based, self taught, desk-side support etc.) A training program is developed and provided to the workforce	
eBranchManagement	eBranch Management		Channel Management	service-domain	Business Development	Handles the oversight and configuration of the e-branch (web/data) access channel. This includes assessing capacity, performance, scheduling maintenance and updates to the channel configuration. Also determining allowed access and usage and troubleshooting major production problems Management review and define the reconfiguration requirements for the e-branch channel based on capacity/volume projections	
eBranchOperations	eBranch Operations		Channel Specific	service-domain	Channels	This service domain operates the E-branch production systems conforming to planned service schedules. It handles customer and non-customer access checks, performs device load balancing and device failure and recovery handling - typically supporting a high performance 24/7 operation. It can include the integration of computer telephony integration (CTI) with branch and call center channels customers and non-bank customers browse the products and services available at the bank	
eTradingWorkbench	eTrading Workbench		Investment Services	service-domain	Customers	Operate the distributed consumer e-trading facility (local application and network connectivity to the bank). This environment hosts/supports a financial facility type product (service domain Consumer Investments) that customer use to trade securities on their own account through the bank. From the workbench environment using consumer investments a customer can initiate the execution of securities trades against their facility as well as applying service/facility fees and charges. The consumer investments capability accessed through the workbench integrates with the supporting customer accounting facilities which can include more complex margin accounts (and margin call initiation) as necessary A consumer customer logs on to the E-branch web portal to access their e-trading account, tracks prices and research relating to his portfolio and executes and sale/purchase pair of transactions.	
